0x13df856ef4066b4f6d73738149b77d0cf85aaa34,3200
0xe78984f0b11001c396f12cc9ce7fc3c58d2a3c80,3200
0x22e5219ab78ab757947e227c04aba343497b1a42,3195
0x8ba46bfd86513f7561b940a4d30d7e999a53443f,3195
0x14216b12151b55bc491e19d0e9fb1a0a3ba742b4,3187
0x329fed2144575b922f3d85ec5d1acfc8f683ec30,3183
0xcbba976392532da522fbca559f02320681cd9bf5,3180
0x04df5f067d051c349b68363629a5ca10dea0da27,3177
0x05c3b5560cc31724e2dad96616c3e017b63cce6f,3170
0x51b25cced66f2c548a6b794c1c1e88c8d859a338,3167
0x031f5d45b726ed7f801a62ed97fed23a3b91ea9a,3144
0xf84d547526cad762101a4740b5664ef920de709e,3142
0x105ac26d0fdeb05ce0e2774fa29537359c1ca2d4,3138
0xcb41d9ed06a24b7c7e84c7a51697ff53206306c4,3136
0x96a77006a6b650c1a540cc93e005bbba4f8a3db5,3134
0x9e795d04d873508ec6dc0e28b256010814746fd9,3125
0x02321833cf4c5a5c571c34df6bda37a65cbe468c,3124
0x995a0a03c0442d57d2d3d815a2b579525832683b,3115
0xc75b5180113936954857ab73ee1ccc432df7f0ba,3112
0x18d87dac0e23ed7abf4c13268c89a271b38da5cc,3105
0x113ce0127f442dd8f1667b155a8b93d31512d2e3,3099
0x3d2878f7900ddb2bfabc4eea5778510423c90ede,3095
0x977a0159c354bd068f8db5a4c2b29ec788e55ccf,3077
